-1.7; 1; -0.948389; 0.0712279
-1.7; 1.1; -0.959566; 0.090106
-1.7; 1.2; -0.972678; 0.112039
-1.7; 1.3; -0.983144; 0.136032
-1.7; 1.4; -0.98569; 0.160823
-1.7; 1.5; -0.974817; 0.185081
-1.7; 1.6; -0.94532; 0.207599
-1.7; 1.7; -0.892792; 0.227424
-1.7; 1.8; -0.814079; 0.243934
-1.7; 1.9; -0.707634; 0.256844
-1.6; -2; 0.58806; 0.0510796
-1.6; -1.9; 0.527871; 0.0566455
-1.6; -1.8; 0.458975; 0.0633439
-1.6; -1.7; 0.381749; 0.0686846
-1.6; -1.6; 0.296697; 0.0709659
-1.6; -1.5; 0.204458; 0.069433
-1.6; -1.4; 0.105826; 0.0642433
-1.6; -1.3; 0.0017834; 0.0562644
-1.6; -1.2; -0.106463; 0.0467672
-1.6; -1.1; -0.217449; 0.0370932
-1.6; -1; -0.329433; 0.028371
-1.6; -0.9; -0.440395; 0.0213371
-1.6; -0.8; -0.548075; 0.0162819
-1.6; -0.7; -0.650044; 0.0131097
-1.6; -0.6; -0.743824; 0.0114736
-1.6; -0.5; -0.827041; 0.0109358
-1.6; -0.4; -0.897604; 0.0111019
-1.6; -0.3; -0.953902; 0.0116987
-1.6; -0.2; -0.994987; 0.012583
-1.6; -0.1; -1.02072; 0.0137002
-1.6; 6.38378e-16; -1.03187; 0.015022
-1.6; 0.1; -1.03013; 0.0165038
-1.6; 0.2; -1.01803; 0.0180867
-1.6; 0.3; -0.998782; 0.019751
-1.6; 0.4; -0.976009; 0.0216025
-1.6; 0.5; -0.953425; 0.0239523
-1.6; 0.6; -0.934456; 0.0273484
-1.6; 0.7; -0.921868; 0.032528
-1.6; 0.8; -0.917425; 0.0402885
-1.6; 0.9; -0.921622; 0.0513049
-1.6; 1; -0.933529; 0.0659421
-1.6; 1.1; -0.95077; 0.0841213
-1.6; 1.2; -0.969642; 0.10528
-1.6; 1.3; -0.985386; 0.128441
-1.6; 1.4; -0.992575; 0.152366
-1.6; 1.5; -0.985584; 0.175755
-1.6; 1.6; -0.959116; 0.197428
-1.6; 1.7; -0.908709; 0.216465
-1.6; 1.8; -0.831194; 0.232268
-1.6; 1.9; -0.725046; 0.244569
-1.5; -2; 0.576942; 0.046176
-1.5; -1.9; 0.516394; 0.0517434
-1.5; -1.8; 0.447524; 0.0584906
-1.5; -1.7; 0.370795; 0.0639346
-1.5; -1.6; 0.286787; 0.066383
-1.5; -1.5; 0.196201; 0.0650894
-1.5; -1.4; 0.0998776; 0.0602143
-1.5; -1.3; -0.00118406; 0.0526197
-1.5; -1.2; -0.105788; 0.0435596
-1.5; -1.1; -0.212514; 0.0343479
-1.5; -1; -0.319696; 0.026078
-1.5; -0.9; -0.425424; 0.019448
-1.5; -0.8; -0.527579; 0.0147137
-1.5; -0.7; -0.623896; 0.0117543
-1.5; -0.6; -0.712081; 0.0102123
-1.5; -0.5; -0.789951; 0.00965474
-1.5; -0.4; -0.85561; 0.00970719
-1.5; -0.3; -0.907631; 0.010126
-1.5; -0.2; -0.945234; 0.0108017
-1.5; -0.1; -0.968421; 0.0117102
-1.5; 6.38378e-16; -0.97807; 0.0128447
-1.5; 0.1; -0.975939; 0.0141694
-1.5; 0.2; -0.96459; 0.015621
-1.5; 0.3; -0.947217; 0.017164
-1.5; 0.4; -0.927388; 0.0188811
-1.5; 0.5; -0.908718; 0.0210577
-1.5; 0.6; -0.894503; 0.0242179
-1.5; 0.7; -0.887346; 0.0290798
-1.5; 0.8; -0.888828; 0.0364284
-1.5; 0.9; -0.899245; 0.0469323
-1.5; 1; -0.917461; 0.0609569
-1.5; 1.1; -0.940894; 0.0784295
-1.5; 1.2; -0.965647; 0.0988003
-1.5; 1.3; -0.986784; 0.12111
-1.5; 1.4; -0.99872; 0.144147
-1.5; 1.5; -0.995707; 0.166639
-1.5; 1.6; -0.972355; 0.187442
-1.5; 1.7; -0.924151; 0.205665
-1.5; 1.8; -0.847911; 0.220738
-1.5; 1.9; -0.742132; 0.232413
-1.4; -2; 0.56566; 0.0418164
-1.4; -1.9; 0.504791; 0.0473498
-1.4; -1.8; 0.435997; 0.0541048
-1.4; -1.7; 0.359827; 0.0596084
-1.4; -1.6; 0.27694; 0.0621799
-1.4; -1.5; 0.188102; 0.0610832
-1.4; -1.4; 0.0941941; 0.0564832
-1.4; -1.3; -0.00376324; 0.0492369
-1.4; -1.2; -0.104587; 0.0405822
-1.4; -1.1; -0.206902; 0.0318061
-1.4; -1; -0.309121; 0.0239666
-1.4; -0.9; -0.409449; 0.0177244
-1.4; -0.8; -0.505909; 0.0133007
-1.4; -0.7; -0.596406; 0.0105499
-1.4; -0.6; -0.678833; 0.00910328
-1.4; -0.5; -0.751206; 0.00853256
-1.4; -0.4; -0.811827; 0.00848175
-1.4; -0.3; -0.85946; 0.0087356
-1.4; -0.2; -0.893492; 0.00921682
-1.4; -0.1; -0.914073; 0.00993027
-1.4; 6.38378e-16; -0.922188; 0.0108899
-1.4; 0.1; -0.919666; 0.0120686
-1.4; 0.2; -0.909095; 0.0133983
-1.4; 0.3; -0.893653; 0.0148286
-1.4; 0.4; -0.876846; 0.0164197
-1.4; 0.5; -0.862188; 0.0184318
-1.4; 0.6; -0.852839; 0.021365
-1.4; 0.7; -0.851237; 0.025918
-1.4; 0.8; -0.858773; 0.0328619
-1.4; 0.9; -0.87554; 0.0428581
-1.4; 1; -0.900192; 0.0562705
-1.4; 1.1; -0.929941; 0.0730317
-1.4; 1.2; -0.960693; 0.0926037
-1.4; 1.3; -0.987329; 0.114047
-1.4; 1.4; -1.00411; 0.136174
-1.4; 1.5; -1.00517; 0.157746
-1.4; 1.6; -0.98502; 0.177654
-1.4; 1.7; -0.939098; 0.195041
-1.4; 1.8; -0.864208; 0.209365
-1.4; 1.9; -0.758873; 0.220397
-1.3; -2; 0.55423; 0.038009
-1.3; -1.9; 0.493077; 0.043472
-1.3; -1.8; 0.424409; 0.0501929
-1.3; -1.7; 0.348862; 0.0557111
-1.3; -1.6; 0.267173; 0.0583602
-1.3; -1.5; 0.180173; 0.0574161
-1.3; -1.4; 0.0887883; 0.0530495
-1.3; -1.3; -0.00594394; 0.0461135
-1.3; -1.2; -0.102853; 0.0378305
-1.3; -1.1; -0.200611; 0.0294608
-1.3; -1; -0.297712; 0.0220281
-1.3; -0.9; -0.392478; 0.0161557
-1.3; -0.8; -0.483078; 0.012031
-1.3; -0.7; -0.567592; 0.00948355
-1.3; -0.6; -0.644106; 0.00813339
-1.3; -0.5; -0.710838; 0.00755591
-1.3; -0.4; -0.766292; 0.00741247
-1.3; -0.3; -0.809427; 0.00751468
-1.3; -0.2; -0.839806; 0.00781572
-1.3; -0.1; -0.857723; 0.00834821
-1.3; 6.38378e-16; -0.864275; 0.00914576
-1.3; 0.1; -0.861361; 0.0101892
-1.3; 0.2; -0.851595; 0.0114067
-1.3; 0.3; -0.838136; 0.0127331
-1.3; 0.4; -0.824426; 0.0142067
-1.3; 0.5; -0.813875; 0.0160635
-1.3; 0.6; -0.8095; 0.0187796
-1.3; 0.7; -0.81357; 0.0230337
-1.3; 0.8; -0.827282; 0.0295822
-1.3; 0.9; -0.850524; 0.0390774
-1.3; 1; -0.881735; 0.0518806
-1.3; 1.1; -0.917917; 0.0679284
-1.3; 1.2; -0.954777; 0.0866939
-1.3; 1.3; -0.987016; 0.107257
-1.3; 1.4; -1.00874; 0.128457
-1.3; 1.5; -1.01396; 0.149089
-1.3; 1.6; -0.997091; 0.16808
-1.3; 1.7; -0.95353; 0.18461
-1.3; 1.8; -0.880065; 0.198167
-1.3; 1.9; -0.775246; 0.208544
-1.2; -2; 0.542667; 0.0347609
-1.2; -1.9; 0.48127; 0.0401166
-1.2; -1.8; 0.412778; 0.0467603
-1.2; -1.7; 0.337916; 0.0522471
-1.2; -1.6; 0.257502; 0.0549269
-1.2; -1.5; 0.17243; 0.0540895
-1.2; -1.4; 0.0836726; 0.0499129
-1.2; -1.3; -0.00771663; 0.0432471
-1.2; -1.2; -0.100581; 0.0352998
-1.2; -1.1; -0.193639; 0.0273054
-1.2; -1; -0.285472; 0.0202539
-1.2; -0.9; -0.374519; 0.0147318
-1.2; -0.8; -0.459101; 0.0108932
-1.2; -0.7; -0.537476; 0.00854303
-1.2; -0.6; -0.607927; 0.00728981
-1.2; -0.5; -0.668878; 0.00671181
-1.2; -0.4; -0.719044; 0.00648645
-1.2; -0.3; -0.757578; 0.00645053
-1.2; -0.2; -0.784223; 0.006586
-1.2; -0.1; -0.799422; 0.00695171
-1.2; 6.38378e-16; -0.804383; 0.0075999
-1.2; 0.1; -0.801077; 0.00851921
-1.2; 0.2; -0.792143; 0.00963397
-1.2; 0.3; -0.780717; 0.0108651
-1.2; 0.4; -0.770176; 0.0122303
-1.2; 0.5; -0.763821; 0.0139414
-1.2; 0.6; -0.764524; 0.0164513
-1.2; 0.7; -0.774378; 0.020418
-1.2; 0.8; -0.794384; 0.026582
-1.2; 0.9; -0.824217; 0.0355852
-1.2; 1; -0.862103; 0.0477848
-1.2; 1.1; -0.904828; 0.0631197
-1.2; 1.2; -0.9479; 0.081074
-1.2; 1.3; -0.985839; 0.100746
-1.2; 1.4; -1.0126; 0.121005
-1.2; 1.5; -1.02205; 0.140679
-1.2; 1.6; -1.00855; 0.158735
-1.2; 1.7; -0.967428; 0.17439
-1.2; 1.8; -0.895462; 0.187165
-1.2; 1.9; -0.791232; 0.196874
-1.1; -2; 0.530988; 0.0320779
-1.1; -1.9; 0.469386; 0.0372886
-1.1; -1.8; 0.401122; 0.0438117
-1.1; -1.7; 0.327008; 0.04922
-1.1; -1.6; 0.247942; 0.0518824
-1.1; -1.5; 0.164888; 0.0511045
-1.1; -1.4; 0.0788591; 0.0470727
-1.1; -1.3; -0.00907243; 0.0406352
-1.1; -1.2; -0.0977645; 0.0329858
-1.1; -1.1; -0.185987; 0.0253336
-1.1; -1; -0.272406; 0.0186358
-1.1; -0.9; -0.355583; 0.013443
-1.1; -0.8; -0.433995; 0.00987634
-1.1; -0.7; -0.506082; 0.00771652
-1.1; -0.6; -0.570326; 0.00656019
-1.1; -0.5; -0.625365; 0.0059877
-1.1; -0.4; -0.670124; 0.00569112
-1.1; -0.3; -0.70396; 0.0055307
-1.1; -0.2; -0.726795; 0.00551531
-1.1; -0.1; -0.739223; 0.0057285
-1.1; 6.38378e-16; -0.742569; 0.00624009
-1.1; 0.1; -0.738871; 0.00704617
-1.1; 0.2; -0.730795; 0.00806763
-1.1; 0.3; -0.721451; 0.00921232
-1.1; 0.4; -0.714149; 0.0104782
-1.1; 0.5; -0.712075; 0.0120541
-1.1; 0.6; -0.717953; 0.0143694
-1.1; 0.7; -0.733698; 0.0180615
-1.1; 0.8; -0.760108; 0.0238538
-1.1; 0.9; -0.796643; 0.0323762
-1.1; 1; -0.841311; 0.04398
-1.1; 1.1; -0.890683; 0.0586057
-1.1; 1.2; -0.940064; 0.0757468
-1.1; 1.3; -0.983795; 0.0945215
-1.1; 1.4; -1.01567; 0.113827
-1.1; 1.5; -1.02945; 0.132529
-1.1; 1.6; -1.01939; 0.149633
-1.1; 1.7; -0.980773; 0.164398
-1.1; 1.8; -0.910379; 0.176378
-1.1; 1.9; -0.80681; 0.185411
-1; -2; 0.519209; 0.0299643
-1; -1.9; 0.457443; 0.0349923
-1; -1.8; 0.389456; 0.0413506
-1; -1.7; 0.316152; 0.0466326
-1; -1.6; 0.238511; 0.0492286
-1; -1.5; 0.15756; 0.0484617
-1; -1.4; 0.0743593; 0.0445282
-1; -1.3; -0.0100032; 0.0382755
-1; -1.2; -0.0944009; 0.0308842
-1; -1.1; -0.177655; 0.0235396
-1; -1; -0.258521; 0.0171664
-1; -0.9; -0.335685; 0.0122802
-1; -0.8; -0.407781; 0.00897016
-1; -0.7; -0.473436; 0.00699281
-1; -0.6; -0.531337; 0.00593276
-1; -0.5; -0.580338; 0.00537151
-1; -0.4; -0.619579; 0.0050143
-1; -0.3; -0.648623; 0.00474302
-1; -0.2; -0.667576; 0.00459153
-1; -0.1; -0.677186; 0.00466645
-1; 6.38378e-16; -0.678893; 0.00505412
-1; 0.1; -0.674805; 0.00575778
-1; 0.2; -0.667611; 0.00669527
-1; 0.3; -0.660397; 0.00776235
-1; 0.4; -0.656398; 0.00893833
-1; 0.5; -0.658686; 0.0103897
-1; 0.6; -0.669833; 0.0125232
-1; 0.7; -0.691568; 0.0159547
-1; 0.8; -0.724485; 0.0213897
-1; 0.9; -0.767827; 0.0294447
-1; 1; -0.819377; 0.0404633
-1; 1.1; -0.875493; 0.0543859
-1; 1.2; -0.931275; 0.0707151
-1; 1.3; -0.980881; 0.0885882
-1; 1.4; -1.01795; 0.106932
-1; 1.5; -1.03613; 0.12465
-1; 1.6; -1.02958; 0.14079
-1; 1.7; -0.993547; 0.154653
-1; 1.8; -0.924795; 0.165827
-1; 1.9; -0.82196; 0.174175
-0.9; -2; 0.507346; 0.0284235
-0.9; -1.9; 0.445457; 0.0332307
-0.9; -1.8; 0.377799; 0.0393797
-0.9; -1.7; 0.305367; 0.0444873
-0.9; -1.6; 0.229223; 0.046967
-0.9; -1.5; 0.150461; 0.0461616
-0.9; -1.4; 0.0701843; 0.0422786
-0.9; -1.3; -0.0105015; 0.0361656
-0.9; -1.2; -0.0904869; 0.0289914
-0.9; -1.1; -0.168646; 0.0219178
-0.9; -1; -0.243825; 0.0158385
-0.9; -0.9; -0.314838; 0.011235
-0.9; -0.8; -0.380481; 0.00816502
-0.9; -0.7; -0.439568; 0.00636142
-0.9; -0.6; -0.490996; 0.00539641
-0.9; -0.5; -0.533839; 0.00485176
-0.9; -0.4; -0.567458; 0.00444433
-0.9; -0.3; -0.591623; 0.00407572
-0.9; -0.2; -0.606627; 0.00380282
-0.9; -0.1; -0.613374; 0.0037536
-0.9; 6.38378e-16; -0.61342; 0.00402988
-0.9; 0.1; -0.608944; 0.00464176
-0.9; 0.2; -0.602656; 0.00550449
-0.9; 0.3; -0.597616; 0.00650275
-0.9; 0.4; -0.596983; 0.00759837
-0.9; 0.5; -0.60371; 0.0089366
-0.9; 0.6; -0.620212; 0.0109018
-0.9; 0.7; -0.64803; 0.0140881
-0.9; 0.8; -0.687551; 0.019182
-0.9; 0.9; -0.737794; 0.0267849
-0.9; 1; -0.796321; 0.0372312
-0.9; 1.1; -0.859269; 0.0504597
-0.9; 1.2; -0.921536; 0.0659811
-0.9; 1.3; -0.977097; 0.0829519
-0.9; 1.4; -1.01944; 0.100329
-0.9; 1.5; -1.04208; 0.117054
-0.9; 1.6; -1.03912; 0.13222
-0.9; 1.7; -1.00573; 0.145171
-0.9; 1.8; -0.938692; 0.155531
-0.9; 1.9; -0.836662; 0.163189
-0.8; -2; 0.495417; 0.0274573
-0.8; -1.9; 0.433447; 0.0320056
-0.8; -1.8; 0.366169; 0.0379007
-0.8; -1.7; 0.294669; 0.0427853
-0.8; -1.6; 0.220094; 0.0450985
-0.8; -1.5; 0.143603; 0.0442042
-0.8; -1.4; 0.0663445; 0.040323
-0.8; -1.3; -0.0105608; 0.0343036
-0.8; -1.2; -0.0860207; 0.0273038
-0.8; -1.1; -0.158964; 0.0204633
-0.8; -1; -0.228329; 0.0146458
-0.8; -0.9; -0.29306; 0.0102997
-0.8; -0.8; -0.352117; 0.0074521
-0.8; -0.7; -0.404508; 0.00581258
-0.8; -0.6; -0.449342; 0.00494074
-0.8; -0.5; -0.485916; 0.00441761
-0.8; -0.4; -0.513813; 0.0039701
-0.8; -0.3; -0.533017; 0.0035175
-0.8; -0.2; -0.54401; 0.00313769
-0.8; -0.1; -0.547853; 0.00297829
-0.8; 6.38378e-16; -0.546218; 0.0031555
-0.8; 0.1; -0.541356; 0.00368601
-0.8; 0.2; -0.535999; 0.00448301
-0.8; 0.3; -0.533175; 0.0054212
-0.8; 0.4; -0.535966; 0.0064462
-0.8; 0.5; -0.547204; 0.00768312
-0.8; 0.6; -0.569141; 0.00949427
-0.8; 0.7; -0.603129; 0.012452
-0.8; 0.8; -0.649342; 0.0172226
-0.8; 0.9; -0.706577; 0.024391
-0.8; 1; -0.772166; 0.0342804
-0.8; 1.1; -0.842028; 0.0468265
-0.8; 1.2; -0.910855; 0.0615472
-0.8; 1.3; -0.972443; 0.0776178
-0.8; 1.4; -1.02013; 0.0940254
-0.8; 1.5; -1.0473; 0.109753
-0.8; 1.6; -1.04798; 0.123939
-0.8; 1.7; -1.01731; 0.13597
-0.8; 1.8; -0.952052; 0.14551
-0.8; 1.9; -0.850898; 0.152475
-0.7; -2; 0.483439; 0.0270662
-0.7; -1.9; 0.421429; 0.0313177
-0.7; -1.8; 0.354581; 0.0369145
-0.7; -1.7; 0.284076; 0.0415273
-0.7; -1.6; 0.21114; 0.0436235
-0.7; -1.5; 0.137; 0.0425896
-0.7; -1.4; 0.06285; 0.0386605
-0.7; -1.3; -0.0101752; 0.0326874
-0.7; -1.2; -0.0810013; 0.0258183
-0.7; -1.1; -0.148613; 0.0191717
-0.7; -1; -0.212043; 0.0135825
-0.7; -0.9; -0.270369; 0.00946733
-0.7; -0.8; -0.322718; 0.00682335
-0.7; -0.7; -0.368291; 0.0053374
-0.7; -0.6; -0.406416; 0.00455616
-0.7; -0.5; -0.436616; 0.00405897
-0.7; -0.4; -0.458701; 0.00358115
-0.7; -0.3; -0.472867; 0.00305762
-0.7; -0.2; -0.479791; 0.00258515
-0.7; -0.1; -0.480692; 0.00232925
-0.7; 6.38378e-16; -0.47736; 0.00241941
-0.7; 0.1; -0.472116; 0.00287867
-0.7; 0.2; -0.467711; 0.00361878
-0.7; 0.3; -0.467143; 0.00450558
-0.7; 0.4; -0.473413; 0.00546989
-0.7; 0.5; -0.489228; 0.00661776
-0.7; 0.6; -0.516675; 0.00829008
-0.7; 0.7; -0.556914; 0.0110371
-0.7; 0.8; -0.609901; 0.0155038
-0.7; 0.9; -0.674206; 0.0222571
-0.7; 1; -0.746935; 0.0316073
-0.7; 1.1; -0.823784; 0.0434854
-0.7; 1.2; -0.899242; 0.0574154
-0.7; 1.3; -0.966921; 0.0725911
-0.7; 1.4; -1.02001; 0.0880308
-0.7; 1.5; -1.05178; 0.102759
-0.7; 1.6; -1.05616; 0.115959
-0.7; 1.7; -1.02827; 0.127067
-0.7; 1.8; -0.964855; 0.135785
-0.7; 1.9; -0.864649; 0.142055
-0.6; -2; 0.471429; 0.0272496
-0.6; -1.9; 0.409421; 0.0311667
-0.6; -1.8; 0.343055; 0.0364209
-0.6; -1.7; 0.273603; 0.0407135
-0.6; -1.6; 0.202375; 0.0425419
-0.6; -1.5; 0.130665; 0.0413174
-0.6; -1.4; 0.0597098; 0.0372902
-0.6; -1.3; -0.00933968; 0.0313155
-0.6; -1.2; -0.0754292; 0.0245322
-0.6; -1.1; -0.1376; 0.0180392
-0.6; -1; -0.194982; 0.0126438
-0.6; -0.9; -0.246787; 0.00873174
-0.6; -0.8; -0.292311; 0.00627165
-0.6; -0.7; -0.330954; 0.00492786
-0.6; -0.6; -0.362264; 0.00423395
-0.6; -0.5; -0.385992; 0.00376656
-0.6; -0.4; -0.402179; 0.00326773
-0.6; -0.3; -0.41124; 0.00268594
-0.6; -0.2; -0.414042; 0.00213469
-0.6; -0.1; -0.411967; 0.0017956
-0.6; 6.38378e-16; -0.406921; 0.00181039
-0.6; 0.1; -0.401298; 0.00220824
-0.6; 0.2; -0.397867; 0.00290005
-0.6; 0.3; -0.399594; 0.00374409
-0.6; 0.4; -0.409394; 0.00465777
-0.6; 0.5; -0.429847; 0.00572931
-0.6; 0.6; -0.462873; 0.00727875
-0.6; 0.7; -0.509433; 0.00983394
-0.6; 0.8; -0.569267; 0.0140178
-0.6; 0.9; -0.640716; 0.0203773
-0.6; 1; -0.720654; 0.0292083
-0.6; 1.1; -0.804556; 0.0404354
-0.6; 1.2; -0.886706; 0.0535876
-0.6; 1.3; -0.960535; 0.0678768
-0.6; 1.4; -1.01908; 0.0823527
-0.6; 1.5; -1.0555; 0.0960817
-0.6; 1.6; -1.06365; 0.108296
-0.6; 1.7; -1.03859; 0.118479
-0.6; 1.8; -0.977086; 0.126374
-0.6; 1.9; -0.877896; 0.13195
-0.5; -2; 0.459403; 0.0280054
-0.5; -1.9; 0.397441; 0.0315511
-0.5; -1.8; 0.331608; 0.0364188
-0.5; -1.7; 0.263268; 0.0403432
-0.5; -1.6; 0.193814; 0.0418533
-0.5; -1.5; 0.12461; 0.0403869
-0.5; -1.4; 0.0569329; 0.0362113
-0.5; -1.3; -0.00805016; 0.0301863
-0.5; -1.2; -0.0693054; 0.0234433
-0.5; -1.1; -0.125933; 0.0170627
-0.5; -1; -0.17716; 0.0118253
-0.5; -0.9; -0.222335; 0.00808773
-0.5; -0.8; -0.260926; 0.00579079
-0.5; -0.7; -0.292536; 0.00457688
-0.5; -0.6; -0.316932; 0.0039663
-0.5; -0.5; -0.334099; 0.00353193
-0.5; -0.4; -0.344312; 0.00302088
-0.5; -0.3; -0.348202; 0.00239301
-0.5; -0.2; -0.346835; 0.00177643
-0.5; -0.1; -0.341752; 0.00136704
-0.5; 6.38378e-16; -0.334981; 0.00131772
