0.999997; 0.999997
0.999973; 0.999973
0.99166; 0.99166
0.980071; 1.01966
1.00422; 0.995774
1.00091; 1.00091
1.03286; 1.03286
0.999997; 0.999997
0.00129019; 9870.13
