0.3; -0.5; 1.14
0.3; -0.4; 1.15
0.3; -0.3; 1.18
0.3; -0.2; 1.23
0.3; -0.1; 1.3
0.3; -1.38778e-16; 1.39
0.3; 0.1; 1.5
0.3; 0.2; 1.63
0.3; 0.3; 1.78
0.3; 0.4; 1.95
0.3; 0.5; 2.14
0.3; 0.6; 2.35
0.3; 0.7; 2.58
0.3; 0.8; 2.83
0.3; 0.9; 3.1
0.3; 1; 3.39
0.3; 1.1; 3.7
0.3; 1.2; 4.03
0.3; 1.3; 4.38
0.3; 1.4; 4.75
0.3; 1.5; 5.14
0.3; 1.6; 5.55
0.3; 1.7; 5.98
0.3; 1.8; 6.43
0.3; 1.9; 6.9
0.4; -1; 1.56
0.4; -0.9; 1.47
0.4; -0.8; 1.4
0.4; -0.7; 1.35
0.4; -0.6; 1.32
0.4; -0.5; 1.31
0.4; -0.4; 1.32
0.4; -0.3; 1.35
0.4; -0.2; 1.4
0.4; -0.1; 1.47
0.4; -1.38778e-16; 1.56
0.4; 0.1; 1.67
0.4; 0.2; 1.8
0.4; 0.3; 1.95
0.4; 0.4; 2.12
0.4; 0.5; 2.31
0.4; 0.6; 2.52
0.4; 0.7; 2.75
0.4; 0.8; 3
0.4; 0.9; 3.27
0.4; 1; 3.56
0.4; 1.1; 3.87
0.4; 1.2; 4.2
0.4; 1.3; 4.55
0.4; 1.4; 4.92
0.4; 1.5; 5.31
0.4; 1.6; 5.72
0.4; 1.7; 6.15
0.4; 1.8; 6.6
0.4; 1.9; 7.07
0.5; -1; 1.75
0.5; -0.9; 1.66
0.5; -0.8; 1.59
0.5; -0.7; 1.54
0.5; -0.6; 1.51
0.5; -0.5; 1.5
0.5; -0.4; 1.51
0.5; -0.3; 1.54
0.5; -0.2; 1.59
0.5; -0.1; 1.66
0.5; -1.38778e-16; 1.75
0.5; 0.1; 1.86
0.5; 0.2; 1.99
0.5; 0.3; 2.14
0.5; 0.4; 2.31
0.5; 0.5; 2.5
0.5; 0.6; 2.71
0.5; 0.7; 2.94
0.5; 0.8; 3.19
0.5; 0.9; 3.46
0.5; 1; 3.75
0.5; 1.1; 4.06
0.5; 1.2; 4.39
0.5; 1.3; 4.74
0.5; 1.4; 5.11
0.5; 1.5; 5.5
0.5; 1.6; 5.91
0.5; 1.7; 6.34
0.5; 1.8; 6.79
0.5; 1.9; 7.26
0.6; -1; 1.96
0.6; -0.9; 1.87
0.6; -0.8; 1.8
0.6; -0.7; 1.75
0.6; -0.6; 1.72
0.6; -0.5; 1.71
0.6; -0.4; 1.72
0.6; -0.3; 1.75
0.6; -0.2; 1.8
0.6; -0.1; 1.87
0.6; -1.38778e-16; 1.96
0.6; 0.1; 2.07
0.6; 0.2; 2.2
0.6; 0.3; 2.35
0.6; 0.4; 2.52
0.6; 0.5; 2.71
0.6; 0.6; 2.92
0.6; 0.7; 3.15
0.6; 0.8; 3.4
0.6; 0.9; 3.67
0.6; 1; 3.96
0.6; 1.1; 4.27
0.6; 1.2; 4.6
0.6; 1.3; 4.95
0.6; 1.4; 5.32
0.6; 1.5; 5.71
0.6; 1.6; 6.12
0.6; 1.7; 6.55
0.6; 1.8; 7
0.6; 1.9; 7.47
0.7; -1; 2.19
0.7; -0.9; 2.1
0.7; -0.8; 2.03
0.7; -0.7; 1.98
0.7; -0.6; 1.95
0.7; -0.5; 1.94
0.7; -0.4; 1.95
0.7; -0.3; 1.98
0.7; -0.2; 2.03
0.7; -0.1; 2.1
0.7; -1.38778e-16; 2.19
0.7; 0.1; 2.3
0.7; 0.2; 2.43
0.7; 0.3; 2.58
0.7; 0.4; 2.75
0.7; 0.5; 2.94
0.7; 0.6; 3.15
0.7; 0.7; 3.38
0.7; 0.8; 3.63
0.7; 0.9; 3.9
0.7; 1; 4.19
0.7; 1.1; 4.5
0.7; 1.2; 4.83
0.7; 1.3; 5.18
0.7; 1.4; 5.55
0.7; 1.5; 5.94
0.7; 1.6; 6.35
0.7; 1.7; 6.78
0.7; 1.8; 7.23
0.7; 1.9; 7.7
0.8; -1; 2.44
0.8; -0.9; 2.35
0.8; -0.8; 2.28
0.8; -0.7; 2.23
0.8; -0.6; 2.2
0.8; -0.5; 2.19
0.8; -0.4; 2.2
0.8; -0.3; 2.23
0.8; -0.2; 2.28
0.8; -0.1; 2.35
0.8; -1.38778e-16; 2.44
0.8; 0.1; 2.55
0.8; 0.2; 2.68
0.8; 0.3; 2.83
0.8; 0.4; 3
0.8; 0.5; 3.19
0.8; 0.6; 3.4
0.8; 0.7; 3.63
0.8; 0.8; 3.88
0.8; 0.9; 4.15
0.8; 1; 4.44
0.8; 1.1; 4.75
0.8; 1.2; 5.08
0.8; 1.3; 5.43
0.8; 1.4; 5.8
0.8; 1.5; 6.19
0.8; 1.6; 6.6
0.8; 1.7; 7.03
0.8; 1.8; 7.48
0.8; 1.9; 7.95
0.9; -1; 2.71
0.9; -0.9; 2.62
0.9; -0.8; 2.55
0.9; -0.7; 2.5
0.9; -0.6; 2.47
0.9; -0.5; 2.46
0.9; -0.4; 2.47
0.9; -0.3; 2.5
0.9; -0.2; 2.55
0.9; -0.1; 2.62
0.9; -1.38778e-16; 2.71
0.9; 0.1; 2.82
0.9; 0.2; 2.95
0.9; 0.3; 3.1
0.9; 0.4; 3.27
0.9; 0.5; 3.46
0.9; 0.6; 3.67
0.9; 0.7; 3.9
0.9; 0.8; 4.15
0.9; 0.9; 4.42
0.9; 1; 4.71
0.9; 1.1; 5.02
0.9; 1.2; 5.35
0.9; 1.3; 5.7
0.9; 1.4; 6.07
0.9; 1.5; 6.46
0.9; 1.6; 6.87
0.9; 1.7; 7.3
0.9; 1.8; 7.75
0.9; 1.9; 8.22
1; -1; 3
1; -0.9; 2.91
1; -0.8; 2.84
1; -0.7; 2.79
1; -0.6; 2.76
1; -0.5; 2.75
1; -0.4; 2.76
1; -0.3; 2.79
1; -0.2; 2.84
1; -0.1; 2.91
1; -1.38778e-16; 3
1; 0.1; 3.11
1; 0.2; 3.24
1; 0.3; 3.39
1; 0.4; 3.56
1; 0.5; 3.75
1; 0.6; 3.96
1; 0.7; 4.19
1; 0.8; 4.44
1; 0.9; 4.71
1; 1; 5
1; 1.1; 5.31
1; 1.2; 5.64
1; 1.3; 5.99
1; 1.4; 6.36
1; 1.5; 6.75
1; 1.6; 7.16
1; 1.7; 7.59
1; 1.8; 8.04
1; 1.9; 8.51
1.1; -1; 3.31
1.1; -0.9; 3.22
1.1; -0.8; 3.15
1.1; -0.7; 3.1
1.1; -0.6; 3.07
1.1; -0.5; 3.06
1.1; -0.4; 3.07
1.1; -0.3; 3.1
1.1; -0.2; 3.15
1.1; -0.1; 3.22
1.1; -1.38778e-16; 3.31
1.1; 0.1; 3.42
1.1; 0.2; 3.55
1.1; 0.3; 3.7
1.1; 0.4; 3.87
1.1; 0.5; 4.06
1.1; 0.6; 4.27
1.1; 0.7; 4.5
1.1; 0.8; 4.75
1.1; 0.9; 5.02
1.1; 1; 5.31
1.1; 1.1; 5.62
1.1; 1.2; 5.95
1.1; 1.3; 6.3
1.1; 1.4; 6.67
1.1; 1.5; 7.06
1.1; 1.6; 7.47
1.1; 1.7; 7.9
1.1; 1.8; 8.35
1.1; 1.9; 8.82
1.2; -1; 3.64
1.2; -0.9; 3.55
1.2; -0.8; 3.48
1.2; -0.7; 3.43
1.2; -0.6; 3.4
1.2; -0.5; 3.39
1.2; -0.4; 3.4
1.2; -0.3; 3.43
1.2; -0.2; 3.48
1.2; -0.1; 3.55
1.2; -1.38778e-16; 3.64
1.2; 0.1; 3.75
1.2; 0.2; 3.88
1.2; 0.3; 4.03
1.2; 0.4; 4.2
1.2; 0.5; 4.39
1.2; 0.6; 4.6
1.2; 0.7; 4.83
1.2; 0.8; 5.08
1.2; 0.9; 5.35
1.2; 1; 5.64
1.2; 1.1; 5.95
1.2; 1.2; 6.28
1.2; 1.3; 6.63
1.2; 1.4; 7
1.2; 1.5; 7.39
1.2; 1.6; 7.8
1.2; 1.7; 8.23
1.2; 1.8; 8.68
1.2; 1.9; 9.15
1.3; -1; 3.99
1.3; -0.9; 3.9
1.3; -0.8; 3.83
1.3; -0.7; 3.78
1.3; -0.6; 3.75
1.3; -0.5; 3.74
1.3; -0.4; 3.75
1.3; -0.3; 3.78
1.3; -0.2; 3.83
1.3; -0.1; 3.9
1.3; -1.38778e-16; 3.99
1.3; 0.1; 4.1
1.3; 0.2; 4.23
1.3; 0.3; 4.38
1.3; 0.4; 4.55
1.3; 0.5; 4.74
1.3; 0.6; 4.95
1.3; 0.7; 5.18
1.3; 0.8; 5.43
1.3; 0.9; 5.7
1.3; 1; 5.99
1.3; 1.1; 6.3
1.3; 1.2; 6.63
1.3; 1.3; 6.98
1.3; 1.4; 7.35
1.3; 1.5; 7.74
1.3; 1.6; 8.15
1.3; 1.7; 8.58
1.3; 1.8; 9.03
1.3; 1.9; 9.5
1.4; -1; 4.36
1.4; -0.9; 4.27
1.4; -0.8; 4.2
1.4; -0.7; 4.15
1.4; -0.6; 4.12
1.4; -0.5; 4.11
1.4; -0.4; 4.12
1.4; -0.3; 4.15
1.4; -0.2; 4.2
1.4; -0.1; 4.27
1.4; -1.38778e-16; 4.36
1.4; 0.1; 4.47
1.4; 0.2; 4.6
1.4; 0.3; 4.75
1.4; 0.4; 4.92
1.4; 0.5; 5.11
1.4; 0.6; 5.32
1.4; 0.7; 5.55
1.4; 0.8; 5.8
1.4; 0.9; 6.07
1.4; 1; 6.36
1.4; 1.1; 6.67
1.4; 1.2; 7
1.4; 1.3; 7.35
1.4; 1.4; 7.72
1.4; 1.5; 8.11
1.4; 1.6; 8.52
1.4; 1.7; 8.95
1.4; 1.8; 9.4
1.4; 1.9; 9.87
1.5; -1; 4.75
1.5; -0.9; 4.66
1.5; -0.8; 4.59
1.5; -0.7; 4.54
1.5; -0.6; 4.51
1.5; -0.5; 4.5
1.5; -0.4; 4.51
1.5; -0.3; 4.54
1.5; -0.2; 4.59
1.5; -0.1; 4.66
1.5; -1.38778e-16; 4.75
1.5; 0.1; 4.86
1.5; 0.2; 4.99
1.5; 0.3; 5.14
1.5; 0.4; 5.31
1.5; 0.5; 5.5
1.5; 0.6; 5.71
1.5; 0.7; 5.94
1.5; 0.8; 6.19
1.5; 0.9; 6.46
1.5; 1; 6.75
